Date,Open,High,Low,Close,Adj Close,Volume
2016-07-25,195.782715,205.80603,195.782715,201.122238,200.388168,1062329
2016-07-26,202.246353,214.705246,199.014526,205.618683,204.868195,2506217
2016-07-27,207.866898,212.175995,204.30722,210.302475,209.534897,1034988
2016-07-28,210.770859,218.077576,208.241608,212.222839,211.448242,1493271
2016-07-29,212.082321,212.644379,204.962952,205.759201,205.008209,470649
2016-08-01,207.023819,207.726395,197.562546,200.607025,199.874832,688771
2016-08-02,200.27916,207.304855,198.592987,200.653854,199.921494,798422
2016-08-03,199.998123,201.684296,193.956024,194.892792,194.181458,469442
2016-08-04,196.906815,199.342392,193.440811,197.23468,196.514801,431224
2016-08-05,198.077774,200.934891,197.187851,199.248718,198.521484,311503
2016-08-08,200.466507,203.604645,195.876389,200.560181,199.828156,579736
2016-08-09,200.934891,208.335281,190.583694,192.597733,191.894775,1733492
2016-08-10,190.162155,193.300293,178.96788,180.185669,179.528015,1586500
2016-08-11,181.262939,182.34021,167.867279,171.707993,171.081284,1255321
2016-08-12,171.89534,178.780533,171.89534,175.876572,175.234634,612063
2016-08-16,175.876572,181.450287,172.129532,179.810959,179.154663,577218
2016-08-17,179.295746,184.260574,178.452667,182.71492,182.048035,571978
2016-08-18,183.136459,186.134094,180.654037,181.356613,180.694687,988265
2016-08-19,183.042786,185.150497,179.76413,180.747726,180.088013,629684
2016-08-22,180.091995,182.387054,177.984283,179.014709,178.361328,281400
2016-08-23,179.717285,184.916306,177.750092,182.902267,182.234695,730572
2016-08-24,183.323807,184.447922,180.935074,182.152863,181.488022,298698
2016-08-25,182.71492,185.384674,176.204437,178.312149,177.661331,566944
2016-08-26,179.76413,179.810959,174.330917,174.986649,174.347961,347942
2016-08-29,175.080322,177.796936,174.424591,176.438629,175.794647,200383
2016-08-30,177.843765,181.169266,176.485458,177.89061,177.241333,351781
2016-08-31,177.984283,179.483093,175.408188,176.157593,175.514633,216694
2016-09-01,176.344955,177.562744,171.333282,172.223206,171.594604,298280
2016-09-02,172.410568,180.560364,171.426971,179.436264,178.781342,536737
2016-09-06,178.921036,185.478363,178.921036,183.042786,182.374695,558194
2016-09-07,182.808594,191.754639,182.761749,184.21373,183.541367,1228709
2016-09-08,183.604843,191.520447,183.604843,189.740616,189.04808,766274
2016-09-09,187.398712,197.375198,187.398712,194.424408,193.714783,1351483
2016-09-12,187.913925,190.583694,184.401077,185.244171,184.568054,673784
2016-09-14,185.431519,192.41037,185.431519,191.848312,191.148087,593211
2016-09-15,192.41037,193.347137,186.08725,187.351868,186.66806,418400
2016-09-16,189.787445,193.815521,186.883499,187.398712,186.714722,805016
2016-09-19,187.351868,189.03804,183.604843,184.447922,183.774704,329402
2016-09-20,185.009979,186.180923,181.262939,182.949112,182.281372,392568
2016-09-21,182.668076,184.635269,178.733688,179.436264,178.781342,415213
2016-09-22,181.262939,182.199692,177.14119,177.89061,177.241333,483696
2016-09-23,178.921036,179.342575,174.565109,175.127167,174.487976,537925
2016-09-26,174.471436,177.89061,174.471436,175.033493,174.394638,292658
2016-09-27,175.22084,179.295746,174.424591,174.986649,174.347961,396651
2016-09-28,175.173996,178.218475,172.925781,174.003052,173.367966,327016
2016-09-29,175.173996,177.047516,158.312332,163.651855,163.05455,746247
2016-09-30,163.932892,167.633087,161.872025,162.574585,161.981201,426959
2016-10-03,164.213913,168.89772,164.120239,167.539413,166.927917,440870
2016-10-04,168.335663,172.691589,167.258392,170.77124,170.147949,545176
2016-10-05,170.77124,172.223206,167.211548,169.928146,169.307922,491498
2016-10-06,170.864914,171.661148,165.478546,166.883682,166.274582,453623
2016-10-07,167.586258,167.586258,164.167084,166.555817,165.947906,250428
2016-10-10,167.586258,173.487839,166.227951,170.630722,170.007935,406236
2016-10-13,169.787643,171.614319,161.169449,165.57222,164.967896,501573
2016-10-14,165.806412,167.44574,163.932892,165.19751,164.594559,262291
2016-10-17,164.963318,173.113129,164.963318,169.881317,169.261276,549695
2016-10-18,170.583878,174.799301,169.787643,171.614319,170.987946,356265
2016-10-19,171.89534,173.113129,169.131912,170.115509,169.494614,237467
2016-10-20,171.19278,176.438629,170.958588,172.082703,171.45462,608051
2016-10-21,173.019455,174.096725,170.490204,171.145935,170.521271,223090
2016-10-24,171.473801,172.832108,169.038223,169.740799,169.121262,218058
2016-10-25,170.39653,171.052261,166.602661,167.960953,167.347916,198848
2016-10-26,167.679932,170.864914,166.462143,168.850876,168.234589,280512
2016-10-27,168.616684,170.209183,167.305222,169.131912,168.514603,197895
2016-10-28,169.131912,180.419861,169.085068,176.485458,175.841309,1195849
2016-11-01,177.984283,180.138824,172.785263,176.532303,175.887985,406995
2016-11-02,173.76886,174.611954,170.911743,171.661148,171.034607,305316
2016-11-03,171.426971,175.127167,155.783081,157.890793,157.314514,2913812
2016-11-04,158.312332,161.12262,148.054825,149.647308,149.101105,1342843
2016-11-07,152.176559,152.691772,146.837036,148.101654,147.561096,485094
2016-11-08,148.80423,149.553635,142.949478,143.839401,143.314407,404561
2016-11-09,120.373581,141.356995,117.375946,137.282089,136.781021,733395
2016-11-10,145.104034,145.104034,140.560745,140.982285,140.467712,332312
2016-11-11,138.921417,139.670822,131.521011,132.457779,131.974319,247840
2016-11-15,133.019836,133.300858,121.872391,123.137016,122.687576,422201
2016-11-16,124.729507,133.90976,123.043343,129.132278,128.660965,555369
2016-11-17,129.272797,132.926147,124.214294,124.870026,124.414261,210204
2016-11-18,124.823189,129.74118,122.996506,123.699074,123.247589,323805
2016-11-21,124.54216,125.151054,111.380692,112.879501,112.467506,521841
2016-11-22,115.03405,118.219032,112.411125,115.127724,114.70752,306246
2016-11-23,118.031677,124.073776,116.251839,122.809151,122.360909,526684
2016-11-24,120.373581,130.209549,120.139389,128.2892,127.820961,614927
2016-11-25,129.74118,135.268051,129.272797,133.207184,132.720993,657131
2016-11-28,133.019836,136.673187,131.895721,133.581879,133.094315,270571
2016-11-29,134.659164,135.502243,130.256393,131.427338,130.947647,212074
2016-11-30,131.614685,135.361725,129.272797,134.237625,133.747665,296382
2016-12-01,135.361725,144.635651,134.518646,139.81134,139.301041,1197590
2016-12-02,137.703629,139.389801,134.050262,135.502243,135.007675,264805
2016-12-05,135.314896,137.93782,133.628723,135.033859,134.541,142784
2016-12-06,134.61232,139.483475,134.61232,137.141571,136.641022,155040
2016-12-07,137.703629,138.921417,133.066666,134.705994,134.214325,149606
2016-12-08,135.923782,138.640381,133.956589,136.204819,135.707687,197867
2016-12-09,136.86055,163.417679,136.766861,161.216293,160.627869,4804325
2016-12-12,159.530121,160.841583,150.818253,154.565292,154.001144,1458641
2016-12-13,154.658966,164.635468,154.565292,159.061737,158.481186,1958564
2016-12-14,157.937637,163.183487,154.565292,155.876755,155.307816,824271
2016-12-15,154.377945,159.2491,149.178925,151.239807,150.687805,826477
2016-12-16,150.349884,152.925964,143.417862,144.729324,144.20108,828357
2016-12-19,145.197708,149.787827,140.560745,141.075958,140.56105,816179
2016-12-20,141.825363,143.886246,135.455399,136.579514,136.081009,683607
2016-12-21,137.703629,139.296112,132.551453,132.926147,132.440979,633017
2016-12-22,132.926147,134.331299,126.930893,127.727142,127.260956,629338
2016-12-23,127.773979,131.474182,124.401642,127.633461,127.16761,1055559
2016-12-26,127.446114,127.680305,121.169823,121.778717,121.334236,540116
2016-12-27,122.247101,128.99176,121.59137,124.214294,123.760925,1108675
2016-12-28,124.870026,129.975357,124.635834,126.884056,126.420944,909716
2016-12-29,126.55619,133.019836,126.55619,130.771606,130.294312,846949
2016-12-30,131.146317,133.300858,130.303223,130.86528,130.387634,386236
2017-01-02,132.03624,134.893356,130.069046,133.488205,133.000992,514382
2017-01-03,133.722397,136.438995,133.019836,134.424973,133.934341,385490
2017-01-04,134.940186,135.876953,132.457779,133.11351,132.627655,307749
2017-01-05,134.331299,138.172012,133.535049,136.017456,135.521011,741958
2017-01-06,136.766861,138.921417,136.017456,136.766861,136.26767,459907
2017-01-09,136.766861,138.078339,134.98703,135.595917,135.101013,164723
2017-01-10,135.268051,139.530304,135.268051,136.673187,136.174347,369970
2017-01-11,137.469437,139.951843,135.502243,137.001053,136.501007,369265
2017-01-12,136.86055,138.406204,134.471802,135.549088,135.054352,282282
2017-01-13,136.48584,137.516281,133.019836,134.565491,134.074341,461126
2017-01-16,134.471802,135.361725,132.457779,133.628723,133.140991,206746
2017-01-17,133.300858,138.453033,133.254028,135.923782,135.427673,440930
2017-01-18,136.720032,142.574783,135.830109,139.249283,138.741043,828222
2017-01-19,139.85817,141.919052,139.061935,139.905014,139.394379,362431
2017-01-20,139.670822,140.420227,134.050262,134.893356,134.401016,219782
2017-01-23,135.830109,136.954224,133.956589,134.518646,134.027664,288290
2017-01-24,135.595917,137.516281,134.097107,134.705994,134.214325,278516
2017-01-25,135.502243,143.698883,135.221222,140.93544,140.421036,1213883
2017-01-27,141.029129,145.993942,140.841766,143.417862,142.894409,900114
2017-01-30,142.481094,143.18367,137.890976,138.406204,137.901031,331839
2017-01-31,138.546707,139.530304,132.176743,132.7388,132.254318,333271
2017-02-01,133.019836,134.893356,130.209549,132.926147,132.440979,315722
2017-02-02,133.019836,142.293747,133.019836,140.93544,140.421036,1049786
2017-02-03,141.825363,142.574783,127.867653,130.912125,130.434311,1958484
2017-02-06,132.083069,132.457779,124.588997,125.432083,124.974266,748356
2017-02-07,126.462517,128.523392,121.310341,123.183861,122.734253,636556
2017-02-08,123.933266,126.696709,122.809151,124.120621,123.667595,460168
2017-02-09,125.525757,126.649864,122.715477,123.418045,122.967583,410062
2017-02-10,124.214294,124.588997,120.514091,121.029312,120.58757,471877
2017-02-13,122.715477,122.902832,117.094917,119.296303,118.860886,868468
2017-02-14,119.764687,120.607765,112.411125,112.738991,112.327507,6973293
2017-02-15,104.917046,108.008354,100.982658,104.542343,104.160774,5167461
2017-02-16,104.96389,107.961517,104.96389,106.696892,106.307457,1138295
2017-02-17,107.91468,108.289383,104.589188,105.291756,104.907455,577285
2017-02-20,106.322189,107.446297,104.96389,105.760132,105.374123,524630
2017-02-21,106.228516,106.977921,103.699265,104.214478,103.834106,506068
2017-02-22,104.261314,107.071594,103.137207,105.479103,105.094116,734457
2017-02-23,105.853806,109.27298,104.261314,107.024757,106.634132,890838
2017-02-27,107.539978,108.570412,105.385429,105.713295,105.327454,427592
2017-02-28,105.806969,106.977921,103.980293,104.354996,103.974113,333308
2017-03-01,105.385429,114.09729,104.917046,111.989586,111.580833,3008668
2017-03-02,114.846703,116.90757,113.16053,113.956779,113.540848,1805492
2017-03-03,114.003616,116.626541,111.568039,115.642944,115.220863,850991
2017-03-06,116.158165,116.345512,112.411125,113.863098,113.44751,406989
2017-03-07,113.863098,115.03405,111.989586,112.551636,112.140831,541059
2017-03-08,112.879501,114.003616,110.069229,112.270615,111.86084,523046
2017-03-09,111.474365,113.488396,109.741364,110.35025,109.947487,416553
2017-03-10,111.474365,111.521202,107.727325,108.148872,107.754143,320625
2017-03-14,109.600845,110.584442,107.118431,107.727325,107.334129,603984
2017-03-15,108.195709,109.366653,104.823372,105.338593,104.954117,503893
2017-03-16,105.760132,107.586815,105.760132,106.322189,105.934128,744645
2017-03-17,106.790565,109.7882,106.650055,107.680489,107.287468,533934
2017-03-20,108.008354,109.41349,106.603218,107.633652,107.240799,377870
2017-03-21,107.91468,108.195709,106.322189,107.680489,107.287468,408057
2017-03-22,106.790565,108.991951,106.322189,107.727325,107.334129,510690
2017-03-23,108.195709,108.85144,106.415863,106.837402,106.447456,284551
2017-03-24,107.633652,109.366653,106.134834,108.383057,107.987473,793899
2017-03-27,108.383057,110.959145,107.91468,108.898277,108.500809,838758
2017-03-28,108.945114,112.411125,107.539978,107.774162,107.380798,910554
2017-03-29,108.195709,108.33622,106.509537,106.790565,106.400795,649239
2017-03-30,107.727325,108.804604,106.228516,107.118431,106.727463,318430
2017-03-31,107.352623,108.85144,106.415863,107.727325,107.334129,524559
2017-04-03,107.727325,111.66172,107.727325,111.099663,110.69416,651828
2017-04-05,111.942741,118.453224,111.568039,115.408752,114.987526,1769374
2017-04-06,116.064484,116.532867,111.66172,112.176933,111.767502,669516
2017-04-07,111.474365,116.158165,111.474365,113.347885,112.934181,613759
2017-04-10,113.254211,115.127724,111.849068,112.317451,111.907509,348184
2017-04-11,111.568039,112.504799,110.865471,111.614876,111.207497,295248
2017-04-12,111.474365,112.22377,108.991951,111.052826,110.647499,370573
2017-04-13,111.1465,116.626541,110.818634,114.471992,114.054184,760921
2017-04-17,114.987213,118.500061,113.816261,116.298676,115.874199,858101
2017-04-18,117.84433,120.2799,113.863098,114.753021,114.334183,749200
2017-04-19,115.174568,118.406387,114.753021,116.11132,115.687531,337581
2017-04-20,116.720215,118.734253,112.738991,116.486031,116.060867,470220
2017-04-21,117.04808,118.78109,115.549271,116.298676,115.874199,414870
2017-04-24,117.04808,118.125359,114.846703,115.408752,114.987526,351765
2017-04-25,115.408752,117.98484,115.080887,117.469627,117.040878,494146
2017-04-26,117.563301,125.900459,117.563301,121.169823,120.72757,2006070
2017-04-27,122.247101,122.762314,119.436821,120.79512,120.354233,369536
2017-04-28,120.841957,123.371208,120.420418,121.685043,121.240906,392888
2017-05-02,121.404015,122.715477,116.860733,117.656975,117.227539,371213
2017-05-03,118.125359,136.48584,118.125359,130.677933,130.200974,6191001
2017-05-04,129.834854,129.834854,122.809151,123.511726,123.060921,1456252
2017-05-05,123.183861,125.900459,119.905197,120.373581,119.934227,758244
2017-05-08,120.467255,122.012909,118.546898,120.467255,120.027565,375701
2017-05-09,121.638206,124.167458,120.139389,121.076149,120.634232,635084
2017-05-10,121.076149,122.293938,119.389984,119.998878,119.560898,316508
2017-05-11,120.65461,121.21666,117.516464,118.031677,117.600876,316984
2017-05-12,118.406387,120.233063,117.188599,118.406387,117.97422,325438
2017-05-15,118.406387,118.968437,115.221405,115.596107,115.174194,351231
2017-05-16,115.923973,119.71785,114.612511,117.516464,117.08754,440971
2017-05-17,117.094917,118.78109,115.877136,116.298676,115.874199,285651
2017-05-18,115.877136,115.877136,111.474365,112.08326,111.674171,372543
2017-05-19,112.411125,115.97081,112.411125,113.909943,113.494186,413034
2017-05-22,114.144127,115.689781,113.394722,114.612511,114.194191,282230
2017-05-23,114.799858,114.799858,108.102028,108.804604,108.407478,325539
2017-05-24,109.41349,113.816261,107.258949,108.945114,108.547478,662884
2017-05-25,109.600845,112.22377,108.383057,111.427528,111.020828,354668
2017-05-26,112.317451,114.144127,110.069229,113.628914,113.21418,431130
2017-05-29,114.284645,115.783455,111.005981,112.08326,111.674171,401185
2017-05-30,111.568039,115.174568,110.537605,114.753021,114.334183,366032
2017-05-31,115.221405,118.031677,113.441559,117.516464,117.08754,574999
2017-06-01,117.094917,118.312706,115.549271,116.205002,115.780869,219838
2017-06-02,116.626541,116.90757,112.598473,113.394722,112.980843,285601
2017-06-05,114.144127,115.03405,112.457962,113.066856,112.654175,226680
2017-06-06,113.582077,114.003616,111.521202,112.176933,111.767502,200057
2017-06-07,112.130096,113.16053,109.647682,110.631279,110.227486,213012
2017-06-08,110.818634,112.504799,110.537605,110.959145,110.554153,137159
2017-06-09,111.333855,114.144127,109.975548,111.942741,111.534164,362664
2017-06-12,110.397095,111.942741,108.476738,110.771797,110.367493,280818
2017-06-13,111.380692,113.722588,110.116066,112.598473,112.1875,362486
2017-06-14,112.130096,113.722588,110.35025,113.113693,112.700844,223316
2017-06-15,111.802231,113.582077,111.521202,112.176933,111.767502,177562
2017-06-16,111.989586,113.02002,110.631279,111.380692,110.974167,174174
2017-06-19,111.474365,112.364288,110.443932,111.474365,111.067497,230647
2017-06-20,111.099663,114.144127,111.099663,113.254211,112.840843,267308
2017-06-21,113.347885,116.439194,112.785828,115.455589,115.034187,407057
2017-06-22,116.532867,116.813896,113.863098,114.893539,114.47419,219290
2017-06-23,115.455589,119.436821,111.802231,114.144127,113.727516,682244
2017-06-27,113.441559,115.221405,112.036423,113.16053,112.747505,270208
2017-06-28,112.504799,114.659348,112.130096,112.738991,112.327507,180518
2017-06-29,112.738991,115.596107,112.738991,114.331482,113.914185,228367
2017-06-30,115.221405,117.001244,111.614876,115.455589,115.034187,263376
2017-07-03,114.753021,119.249466,113.628914,118.265869,117.834213,416048
2017-07-04,119.389984,125.713104,118.031677,122.949669,122.500916,1071011
2017-07-05,124.026939,124.54216,119.998878,120.420418,119.980896,388048
2017-07-06,121.076149,122.434448,119.483658,120.186226,119.747559,176610
2017-07-07,119.062119,120.65461,113.347885,114.846703,114.427528,711729
2017-07-10,114.565674,117.04808,114.284645,116.345512,115.92086,63428
2017-07-11,115.455589,117.04808,114.284645,115.830299,115.407532,236820
2017-07-12,116.205002,122.715477,115.455589,121.029312,120.58757,873861
2017-07-13,122.715477,126.462517,121.919235,123.745911,123.29425,929399
2017-07-14,124.448479,125.244728,118.500061,122.340775,121.894241,712563
2017-07-17,118.900002,121.349998,117.599998,118.199997,117.768578,731810
2017-07-18,118,118,116,116.199997,115.775879,245280
2017-07-19,116.650002,119,116.199997,117.550003,117.120956,376894
2017-07-20,118.199997,118.199997,116,116.400002,115.975151,172004
2017-07-21,115.699997,117.900002,114.599998,115.150002,114.729713,218823
2017-07-24,116,116.699997,113.050003,113.449997,113.035919,324167
2017-07-25,115.099998,119.400002,114.949997,117.349998,116.921684,562148
2017-07-26,118,118.25,113.300003,114,113.583916,629708
2017-07-27,114.800003,115.75,112.300003,112.75,112.338478,341966
2017-07-28,112,112.150002,110.650002,111,110.594864,237513
2017-07-31,112.050003,113.550003,108.699997,110.150002,109.747963,324826
2017-08-01,110.199997,112.900002,109.050003,111.099998,110.694496,265680
2017-08-02,110.550003,113.949997,110.199997,112.800003,112.388298,850056
2017-08-03,113,113,109.699997,110.550003,110.146507,182992
2017-08-04,111,111,107.150002,107.599998,107.207268,279175
2017-08-07,108.300003,108.449997,103.800003,105.050003,104.66658,260664
2017-08-08,106,108.400002,104.5,105.599998,105.214569,326051
2017-08-09,105.699997,107.400002,104,105,104.61676,470107
2017-08-10,105,106.199997,99.199997,100.900002,100.531731,303006
2017-08-11,100,101.900002,96.5,99.550003,99.186653,359144
2017-08-14,100,103.300003,100,102.550003,102.175705,170923
2017-08-16,102.25,104.550003,101.400002,103.75,103.371323,231949
2017-08-17,105.5,114.400002,103.599998,112.400002,111.989754,981577
2017-08-18,111,113,107.150002,111.849998,111.441757,321736
2017-08-21,110.900002,111.050003,107.949997,108.5,108.103989,297424
2017-08-22,108.699997,110.800003,107.449997,108.449997,108.054169,228108
2017-08-23,109.300003,114,107.5,110.75,110.345772,382321
2017-08-24,111,111,108.050003,108.900002,108.502525,179264
2017-08-28,108,109.5,105.699997,106.75,106.360374,237892
2017-08-29,106,106.75,104,104.949997,104.56694,216137
2017-08-30,105.849998,107.050003,105.199997,105.75,105.364021,153179
2017-08-31,105.75,109.400002,105.300003,107.400002,107.008003,329415
2017-09-01,106.5,115.900002,106.5,113.5,113.085739,1004437
2017-09-04,113,113.449997,108.400002,109.849998,109.449059,327943
2017-09-05,110.75,113.699997,108.349998,110.25,109.847603,303627
2017-09-06,109.449997,111.849998,108.800003,109.5,109.100334,293977
2017-09-07,110.199997,114.400002,108.150002,109.949997,109.548691,901934
2017-09-08,110.949997,113.599998,110.150002,112,111.591209,359884
2017-09-11,112.099998,113.349998,111.199997,112.400002,111.989754,281767
2017-09-12,113,119.449997,112.849998,117.550003,117.120956,1261404
2017-09-13,117.900002,126.400002,116.800003,121.650002,121.205994,1814627
2017-09-14,121.449997,123.550003,118.25,119.75,119.312927,447045
2017-09-15,119.599998,119.599998,116.199997,117,116.57296,297145
2017-09-18,118.050003,123.550003,118.050003,121.699997,121.255806,659885
2017-09-19,122.449997,126.900002,120.5,123.25,122.800148,634290
2017-09-20,123.5,133,122.650002,128.649994,128.180435,2063013
2017-09-21,130,133.800003,126.599998,130.699997,130.222961,1148902
2017-09-22,130.649994,130.649994,119.099998,121.949997,121.50489,718305
2017-09-25,121.550003,123,114.099998,117.699997,117.270409,628136
2017-09-26,117.599998,121.349998,117.050003,118.800003,118.366394,343411
2017-09-27,119.800003,122,113.550003,114.599998,114.181725,450692
2017-09-28,115.400002,118,115,116.150002,115.726067,327726
2017-09-29,116.400002,120.849998,116.400002,119.150002,118.715118,390428
2017-10-03,120.25,121.550003,118.349998,119.199997,118.764931,150693
2017-10-04,118.849998,121.800003,117.349998,120.199997,119.761284,330327
2017-10-05,119.75,132.899994,119.550003,127.099998,126.636101,1599900
2017-10-06,128.100006,132.899994,125.150002,130.649994,130.173141,1301112
2017-10-09,129.350006,134.899994,129.350006,131.75,131.269135,822202
2017-10-10,132.449997,134.800003,129.300003,131.649994,131.169479,596055
2017-10-11,131.600006,134,126.550003,127.650002,127.18409,835043
2017-10-12,131,137.399994,130.100006,134.800003,134.307999,1785259
2017-10-13,135.800003,138.449997,132.100006,132.850006,132.365112,838551
2017-10-16,134.100006,135,128.899994,131.649994,131.169479,609727
2017-10-17,132.800003,133.649994,129.600006,130.050003,129.575333,321829
2017-10-18,130.100006,132.949997,129.350006,131.25,130.77095,353119
2017-10-19,132.25,133.449997,128.5,130.050003,129.575333,109822
2017-10-23,130.100006,131.050003,127.699997,128.350006,127.881546,188558
2017-10-24,128.100006,131.800003,128,129.5,129.027344,297619
2017-10-25,130.649994,131.800003,128.199997,129.399994,128.927704,370443
2017-10-26,130.850006,137.449997,129.949997,133.149994,132.664017,871299
2017-10-27,135,135.800003,129.100006,131.300003,130.82077,375607
2017-10-30,133,137.25,131.850006,134.649994,134.158539,664336
2017-10-31,134.600006,142.449997,132.5,140.550003,140.037018,1579225
2017-11-01,143,145,141.050003,142.149994,141.631165,847371
2017-11-02,142.699997,151.800003,139.449997,148.300003,147.758728,1922004
2017-11-03,147,149.399994,144.5,145.649994,145.118393,701750
2017-11-06,145.550003,152.550003,144.350006,145.850006,145.317673,775132
2017-11-07,146.75,149.550003,142.399994,143.899994,143.374771,754174
2017-11-08,144.050003,149.800003,142.699997,144.25,143.723511,700890
2017-11-09,144.800003,154,143.350006,146.050003,145.516937,2270590
2017-11-10,145.100006,150.949997,144.800003,145.399994,144.869293,919760
2017-11-13,145.399994,147.5,141.649994,142.850006,142.328613,491587
2017-11-14,143.600006,144.75,141.100006,141.949997,141.4319,330311
2017-11-15,139.149994,142.75,135.5,136.800003,136.300705,428276
2017-11-16,136.5,139.449997,135.550003,137.75,137.247223,332358
2017-11-17,139.399994,141.300003,136.100006,138.850006,138.343216,478350
2017-11-20,138.800003,143.5,138.5,140.050003,139.538834,449852
2017-11-21,140.949997,141.899994,139,140,139.489014,243046
2017-11-22,140.949997,141.5,138.550003,139.949997,139.439194,147453
2017-11-23,140.100006,145.25,138.100006,143.25,142.727158,401158
2017-11-24,144.949997,145.449997,141.5,143.050003,142.527893,238315
2017-11-27,142.25,142.5,139.25,140.699997,140.186462,208239
2017-11-28,140.949997,146.850006,140,142.100006,141.58136,325975
2017-11-29,142.449997,145,140,141.100006,140.585007,256826
2017-11-30,141.100006,142.949997,139,139.850006,139.339569,316077
2017-12-01,140.800003,142.5,137.449997,138.600006,138.094131,233049
2017-12-04,140,140.649994,136.550003,137.800003,137.297043,147583
2017-12-05,136.699997,141.699997,135.050003,136.5,136.001785,366754
2017-12-06,135,141.199997,135,139.350006,138.8414,414927
2017-12-07,138.350006,141.600006,138.350006,139.850006,139.339569,242876
2017-12-08,140.800003,145,140.25,142.25,141.730804,414364
2017-12-11,142.050003,144.399994,141.800003,142.75,142.228973,202701
2017-12-12,142.699997,143.850006,141.050003,142,141.48172,229608
2017-12-13,142.550003,143.899994,140.350006,141.050003,140.535187,340762
2017-12-14,141,147.300003,141,143.100006,142.577713,578331
2017-12-15,143.399994,149.899994,143.399994,145.649994,145.118393,593605
2017-12-18,145.5,160.5,137.949997,157.949997,157.373489,2157599
2017-12-19,162,166,158.550003,164.899994,164.298126,2004862
2017-12-20,165.5,167.75,159.600006,166,165.394119,909894
2017-12-21,164.050003,172,163.5,170.199997,169.578781,1085695
2017-12-22,170.550003,174.5,169.100006,172.550003,171.920212,780359
2017-12-26,173,177.300003,168.649994,175.399994,174.759796,742858
2017-12-27,174.399994,175.550003,165,166.899994,166.290833,583332
2017-12-28,167.699997,169.850006,165.550003,167.199997,166.589737,285341
2017-12-29,167.550003,169.300003,163.149994,164.75,164.148682,401039
2018-01-01,162.5,168.25,162.5,164.75,164.148682,368382
2018-01-02,164,166.149994,156.199997,160.899994,160.312729,728829
2018-01-03,163,169.800003,161.050003,167.600006,166.988281,924349
2018-01-04,169.199997,175.899994,168.100006,174.899994,174.261627,881789
2018-01-05,175,177.300003,170.550003,172.25,171.621307,501231
2018-01-08,172.800003,183.5,172.5,181.949997,181.285904,1165501
2018-01-09,182,185.5,178.75,180.300003,179.641922,1017911
2018-01-10,180.75,185,174.300003,178.5,177.848495,768851
2018-01-11,178.600006,182.800003,175.550003,180,179.343018,576873
2018-01-12,180.199997,186.5,179.850006,182.800003,182.132797,988431
2018-01-15,183,187.550003,181.649994,185.100006,184.424408,783850
2018-01-16,185.100006,192.25,183.5,190,189.306519,1576605
2018-01-17,192,195.449997,186.100006,188.600006,187.911636,837345
2018-01-18,190.199997,191.75,173.050003,174.850006,174.211823,595134
2018-01-19,178,178.350006,170.100006,174.899994,174.261627,302432
2018-01-22,174.899994,177.75,172,173.550003,172.916565,394592
2018-01-23,174.399994,183.5,174,180.949997,180.289551,930975
2018-01-24,178.199997,186.600006,178,180.649994,179.990646,828155
2018-01-25,181,181.899994,175.5,176.850006,176.204529,359174
2018-01-29,178.350006,180.25,172,175.050003,174.411087,316307
2018-01-30,173.149994,175.75,159.949997,161.699997,161.109802,1098335
2018-01-31,163.800003,181.649994,162.050003,177.899994,177.250671,1781205
2018-02-01,179.199997,196,174.550003,184.399994,183.726959,1940637
2018-02-02,180,185,170,171.600006,170.973679,1463136
2018-02-05,166,196.399994,166,192.949997,192.245758,2007063
2018-02-06,175,186,173.5,181.850006,181.186279,1191927
2018-02-07,185.449997,192.399994,184.050003,186.25,185.570206,923352
2018-02-08,186.800003,198.699997,186.800003,191.5,190.801041,1432846
2018-02-09,185.5,199,185.050003,196.199997,195.483887,1171525
2018-02-12,197.399994,204.5,197.350006,201.149994,200.415817,979306
2018-02-14,203,204.899994,198.5,201.649994,200.913986,778506
2018-02-15,202,204,188.199997,192.100006,191.398865,650011
2018-02-16,193.100006,194.800003,182.550003,183.350006,182.680801,502473
2018-02-19,183.899994,184.75,175.75,178.800003,178.1474,363969
2018-02-20,178.800003,182.949997,177.399994,178.75,178.09758,231066
2018-02-21,180.050003,184.5,176.600006,182.800003,182.132797,396157
2018-02-22,182,186.949997,180.300003,183.550003,182.880066,421744
2018-02-23,183.5,188.699997,183.5,186.699997,186.01857,339701
2018-02-26,188,195.600006,186,194.050003,193.341736,674042
2018-02-27,195,196.699997,190.850006,194.5,193.7901,394741
2018-02-28,190.399994,195.399994,190.399994,193.949997,193.242096,273233
2018-03-01,194,199,192.449997,196.25,195.533707,421400
2018-03-05,196.899994,199.949997,194,194.75,194.039185,365947
2018-03-06,196,198.5,186.199997,188.550003,187.861816,357583
2018-03-07,188.75,188.75,176.300003,177.550003,176.901962,464032
2018-03-08,178.75,180.949997,171.300003,177.899994,177.250671,462427
2018-03-09,178.449997,183.300003,176,177.350006,176.702698,329668
2018-03-12,178.699997,180.699997,177.050003,178.050003,177.400146,307147
2018-03-13,178.649994,181.699997,176.75,178.449997,177.798676,250938
2018-03-14,178,180.399994,177.100006,178.949997,178.296844,236489
2018-03-15,179.75,185.550003,178.399994,184.149994,183.477859,405961
2018-03-16,182.850006,186.399994,182.850006,184.949997,184.274948,448734
2018-03-19,184.75,185.449997,167.850006,169.899994,169.279877,552243
